COUNTRY,COUNTRY_GRP,YEAR,VALUE
ALB,,1975,6.5
ALB,,1976,6.7
ALB,,1977,6.8
ALB,,1978,7
ALB,,1979,7.2
ALB,,1980,7.4
ALB,,1981,7.6
ALB,,1982,7.8
ALB,,1983,8
ALB,,1984,8.3
ALB,,1985,8.5
ALB,,1986,8.7
ALB,,1987,9
ALB,,1988,9.3
ALB,,1989,9.5
ALB,,1990,9.8
ALB,,1991,10.1
ALB,,1992,10.4
ALB,,1993,10.7
ALB,,1994,11
ALB,,1995,11.3
ALB,,1996,11.7
ALB,,1997,12
ALB,,1998,12.4
ALB,,1999,12.8
ALB,,2000,13.2
ALB,,2001,13.6
ALB,,2002,14
ALB,,2003,14.5
ALB,,2004,14.9
ALB,,2005,15.4
ALB,,2006,16
ALB,,2007,16.5
ALB,,2008,17
ALB,,2009,17.6
ALB,,2010,18.2
ALB,,2011,18.8
ALB,,2012,19.3
ALB,,2013,19.9
ALB,,2014,20.5
ALB,,2015,21.1
ALB,,2016,21.7
AND,,1975,12.9
AND,,1976,13.5
AND,,1977,14
AND,,1978,14.5
AND,,1979,15
AND,,1980,15.5
AND,,1981,16
AND,,1982,16.5
AND,,1983,16.9
AND,,1984,17.4
AND,,1985,17.8
AND,,1986,18.2
AND,,1987,18.6
AND,,1988,19
AND,,1989,19.3
AND,,1990,19.6
AND,,1991,19.9
AND,,1992,20.2
AND,,1993,20.4
AND,,1994,20.7
AND,,1995,21
AND,,1996,21.2
AND,,1997,21.5
AND,,1998,21.7
AND,,1999,22
AND,,2000,22.2
AND,,2001,22.5
AND,,2002,22.7
AND,,2003,22.9
AND,,2004,23.2
AND,,2005,23.4
AND,,2006,23.6
AND,,2007,23.8
AND,,2008,24
AND,,2009,24.2
AND,,2010,24.4
AND,,2011,24.6
AND,,2012,24.8
AND,,2013,25
AND,,2014,25.2
AND,,2015,25.4
AND,,2016,25.6
ARM,,1975,7.3
ARM,,1976,7.6
ARM,,1977,7.9
ARM,,1978,8.1
ARM,,1979,8.4
ARM,,1980,8.7
ARM,,1981,9
ARM,,1982,9.3
ARM,,1983,9.5
ARM,,1984,9.8
ARM,,1985,10.1
ARM,,1986,10.3
ARM,,1987,10.6
ARM,,1988,10.9
ARM,,1989,11.2
ARM,,1990,11.4
ARM,,1991,11.7
ARM,,1992,12
ARM,,1993,12.3
ARM,,1994,12.5
ARM,,1995,12.8
ARM,,1996,13.1
ARM,,1997,13.3
ARM,,1998,13.6
ARM,,1999,13.9
ARM,,2000,14.2
ARM,,2001,14.4
ARM,,2002,14.7
ARM,,2003,15
ARM,,2004,15.4
ARM,,2005,15.7
ARM,,2006,16
ARM,,2007,16.4
ARM,,2008,16.7
ARM,,2009,17.1
ARM,,2010,17.5
ARM,,2011,17.9
ARM,,2012,18.3
ARM,,2013,18.8
ARM,,2014,19.2
ARM,,2015,19.7
ARM,,2016,20.2
AUT,,1975,7.2
AUT,,1976,7.3
AUT,,1977,7.5
AUT,,1978,7.7
AUT,,1979,7.9
AUT,,1980,8.1
AUT,,1981,8.3
AUT,,1982,8.6
AUT,,1983,8.8
AUT,,1984,9
AUT,,1985,9.3
AUT,,1986,9.6
AUT,,1987,9.8
AUT,,1988,10.1
AUT,,1989,10.4
AUT,,1990,10.7
AUT,,1991,11
AUT,,1992,11.3
AUT,,1993,11.6
AUT,,1994,11.9
AUT,,1995,12.3
AUT,,1996,12.6
AUT,,1997,12.9
AUT,,1998,13.3
AUT,,1999,13.6
AUT,,2000,14
AUT,,2001,14.3
AUT,,2002,14.7
AUT,,2003,15
AUT,,2004,15.4
AUT,,2005,15.8
AUT,,2006,16.1
AUT,,2007,16.5
AUT,,2008,16.9
AUT,,2009,17.3
AUT,,2010,17.6
AUT,,2011,18
AUT,,2012,18.4
AUT,,2013,18.8
AUT,,2014,19.2
AUT,,2015,19.7
AUT,,2016,20.1
AZE,,1975,6.4
AZE,,1976,6.6
AZE,,1977,6.8
AZE,,1978,7
AZE,,1979,7.2
AZE,,1980,7.4
AZE,,1981,7.7
AZE,,1982,7.9
AZE,,1983,8.1
AZE,,1984,8.4
AZE,,1985,8.6
AZE,,1986,8.8
AZE,,1987,9.1
AZE,,1988,9.3
AZE,,1989,9.6
AZE,,1990,9.8
AZE,,1991,10.1
AZE,,1992,10.4
AZE,,1993,10.6
AZE,,1994,10.9
AZE,,1995,11.1
AZE,,1996,11.4
AZE,,1997,11.7
AZE,,1998,11.9
AZE,,1999,12.2
AZE,,2000,12.5
AZE,,2001,12.8
AZE,,2002,13.2
AZE,,2003,13.5
AZE,,2004,13.9
AZE,,2005,14.3
AZE,,2006,14.8
AZE,,2007,15.2
AZE,,2008,15.7
AZE,,2009,16.2
AZE,,2010,16.6
AZE,,2011,17.2
AZE,,2012,17.7
AZE,,2013,18.2
AZE,,2014,18.8
AZE,,2015,19.3
AZE,,2016,19.9
BEL,,1975,10.5
BEL,,1976,10.7
BEL,,1977,10.9
BEL,,1978,11.1
BEL,,1979,11.4
BEL,,1980,11.6
BEL,,1981,11.8
BEL,,1982,12
BEL,,1983,12.3
BEL,,1984,12.5
BEL,,1985,12.7
BEL,,1986,13
BEL,,1987,13.2
BEL,,1988,13.5
BEL,,1989,13.8
BEL,,1990,14
BEL,,1991,14.3
BEL,,1992,14.6
BEL,,1993,14.9
BEL,,1994,15.2
BEL,,1995,15.5
BEL,,1996,15.8
BEL,,1997,16.1
BEL,,1998,16.4
BEL,,1999,16.7
BEL,,2000,17
BEL,,2001,17.3
BEL,,2002,17.6
BEL,,2003,17.9
BEL,,2004,18.2
BEL,,2005,18.5
BEL,,2006,18.9
BEL,,2007,19.2
BEL,,2008,19.5
BEL,,2009,19.8
BEL,,2010,20.1
BEL,,2011,20.4
BEL,,2012,20.7
BEL,,2013,21
BEL,,2014,21.4
BEL,,2015,21.7
BEL,,2016,22.1
BGR,,1975,10.1
BGR,,1976,10.5
BGR,,1977,10.9
BGR,,1978,11.3
BGR,,1979,11.7
BGR,,1980,12
BGR,,1981,12.4
BGR,,1982,12.8
BGR,,1983,13.1
BGR,,1984,13.5
BGR,,1985,13.8
BGR,,1986,14.2
BGR,,1987,14.5
BGR,,1988,14.8
BGR,,1989,15.1
BGR,,1990,15.4
BGR,,1991,15.7
BGR,,1992,16
BGR,,1993,16.3
BGR,,1994,16.7
BGR,,1995,17
BGR,,1996,17.3
BGR,,1997,17.6
BGR,,1998,17.9
BGR,,1999,18.2
BGR,,2000,18.6
BGR,,2001,18.9
BGR,,2002,19.3
BGR,,2003,19.6
BGR,,2004,20
BGR,,2005,20.4
BGR,,2006,20.8
BGR,,2007,21.2
BGR,,2008,21.6
BGR,,2009,22
BGR,,2010,22.4
BGR,,2011,22.8
BGR,,2012,23.2
BGR,,2013,23.7
BGR,,2014,24.1
BGR,,2015,24.5
BGR,,2016,25
BIH,,1975,5.9
BIH,,1976,6.2
BIH,,1977,6.4
BIH,,1978,6.7
BIH,,1979,7
BIH,,1980,7.3
BIH,,1981,7.6
BIH,,1982,7.8
BIH,,1983,8.1
BIH,,1984,8.4
BIH,,1985,8.7
BIH,,1986,8.9
BIH,,1987,9.2
BIH,,1988,9.5
BIH,,1989,9.7
BIH,,1990,10
BIH,,1991,10.3
BIH,,1992,10.5
BIH,,1993,10.8
BIH,,1994,11
BIH,,1995,11.3
BIH,,1996,11.6
BIH,,1997,11.8
BIH,,1998,12
BIH,,1999,12.3
BIH,,2000,12.6
BIH,,2001,12.8
BIH,,2002,13.1
BIH,,2003,13.4
BIH,,2004,13.7
BIH,,2005,14
BIH,,2006,14.3
BIH,,2007,14.6
BIH,,2008,14.9
BIH,,2009,15.3
BIH,,2010,15.6
BIH,,2011,16
BIH,,2012,16.3
BIH,,2013,16.7
BIH,,2014,17.1
BIH,,2015,17.5
BIH,,2016,17.9
BLR,,1975,9.9
BLR,,1976,10.2
BLR,,1977,10.6
BLR,,1978,11
BLR,,1979,11.3
BLR,,1980,11.7
BLR,,1981,12.1
BLR,,1982,12.5
BLR,,1983,12.9
BLR,,1984,13.3
BLR,,1985,13.7
BLR,,1986,14.1
BLR,,1987,14.4
BLR,,1988,14.8
BLR,,1989,15.2
BLR,,1990,15.6
BLR,,1991,15.9
BLR,,1992,16.3
BLR,,1993,16.6
BLR,,1994,16.9
BLR,,1995,17.2
BLR,,1996,17.5
BLR,,1997,17.9
BLR,,1998,18.2
BLR,,1999,18.5
BLR,,2000,18.8
BLR,,2001,19.1
BLR,,2002,19.5
BLR,,2003,19.8
BLR,,2004,20.2
BLR,,2005,20.5
BLR,,2006,20.9
BLR,,2007,21.2
BLR,,2008,21.6
BLR,,2009,21.9
BLR,,2010,22.3
BLR,,2011,22.7
BLR,,2012,23
BLR,,2013,23.4
BLR,,2014,23.7
BLR,,2015,24.1
BLR,,2016,24.5
,CARINFONET,1980,6.29424086
,CARINFONET,1981,6.51510722
,CARINFONET,1982,6.72567417
,CARINFONET,1983,6.90655793
,CARINFONET,1984,7.12308108
,CARINFONET,1985,7.33135921
,CARINFONET,1986,7.55486676
,CARINFONET,1987,7.76854454
,CARINFONET,1988,7.99276285
,CARINFONET,1989,8.21595946
,CARINFONET,1990,8.4282797
,CARINFONET,1991,8.6558941
,CARINFONET,1992,8.87595776
,CARINFONET,1993,9.10653971
,CARINFONET,1994,9.31423587
,CARINFONET,1995,9.56293386
,CARINFONET,1996,9.76873789
,CARINFONET,1997,9.98342057
,CARINFONET,1998,10.23818702
,CARINFONET,1999,10.51296412
,CARINFONET,2000,10.81144006
,CARINFONET,2001,11.11476077
,CARINFONET,2002,11.41042617
,CARINFONET,2003,11.74383655
,CARINFONET,2004,12.07184028
,CARINFONET,2005,12.44975142
,CARINFONET,2006,12.86705381
,CARINFONET,2007,13.24097946
,CARINFONET,2008,13.64424959
,CARINFONET,2009,14.08382397
,CARINFONET,2010,14.54051594
,CARINFONET,2011,14.9840462
,CARINFONET,2012,15.46811425
,CARINFONET,2013,15.97002205
,CARINFONET,2014,16.49910013
,CARINFONET,2015,17.04367363
,CARINFONET,2016,17.60636208
CHE,,1975,5
CHE,,1976,5.2
CHE,,1977,5.4
CHE,,1978,5.5
CHE,,1979,5.7
CHE,,1980,5.9
CHE,,1981,6.1
CHE,,1982,6.4
CHE,,1983,6.7
CHE,,1984,7
CHE,,1985,7.4
CHE,,1986,7.8
CHE,,1987,8.3
CHE,,1988,8.8
CHE,,1989,9.3
CHE,,1990,9.9
CHE,,1991,10.4
CHE,,1992,10.9
CHE,,1993,11.3
CHE,,1994,11.8
CHE,,1995,12.2
CHE,,1996,12.5
CHE,,1997,12.9
CHE,,1998,13.2
CHE,,1999,13.5
CHE,,2000,13.9
CHE,,2001,14.2
CHE,,2002,14.5
CHE,,2003,14.8
CHE,,2004,15.2
CHE,,2005,15.5
CHE,,2006,15.9
CHE,,2007,16.2
CHE,,2008,16.5
CHE,,2009,16.9
CHE,,2010,17.3
CHE,,2011,17.6
CHE,,2012,18
CHE,,2013,18.4
CHE,,2014,18.7
CHE,,2015,19.1
CHE,,2016,19.5
,CIS,1980,12.93957441
,CIS,1981,13.16362208
,CIS,1982,13.43220962
,CIS,1983,13.63426839
,CIS,1984,13.85773758
,CIS,1985,14.07141747
,CIS,1986,14.285666
,CIS,1987,14.49862314
,CIS,1988,14.71534851
,CIS,1989,14.91633117
,CIS,1990,15.12936752
,CIS,1991,15.34433882
,CIS,1992,15.4890887
,CIS,1993,15.67947208
,CIS,1994,15.89266849
,CIS,1995,16.03944077
,CIS,1996,16.24679744
,CIS,1997,16.46690864
,CIS,1998,16.67136518
,CIS,1999,16.8277446
,CIS,2000,17.05215295
,CIS,2001,17.30510767
,CIS,2002,17.53053387
,CIS,2003,17.77456601
,CIS,2004,18.01720332
,CIS,2005,18.31576775
,CIS,2006,18.58095774
,CIS,2007,18.87150414
,CIS,2008,19.12744618
,CIS,2009,19.44135189
,CIS,2010,19.71046448
,CIS,2011,20.04762428
,CIS,2012,20.32946665
,CIS,2013,20.6658276
,CIS,2014,21.04953527
,CIS,2015,21.39792602
,CIS,2016,21.78057467
CYP,,1975,5.5
CYP,,1976,5.9
CYP,,1977,6.3
CYP,,1978,6.7
CYP,,1979,7.2
CYP,,1980,7.7
CYP,,1981,8.2
CYP,,1982,8.8
CYP,,1983,9.3
CYP,,1984,9.8
CYP,,1985,10.4
CYP,,1986,10.9
CYP,,1987,11.3
CYP,,1988,11.8
CYP,,1989,12.2
CYP,,1990,12.6
CYP,,1991,13
CYP,,1992,13.4
CYP,,1993,13.8
CYP,,1994,14.2
CYP,,1995,14.6
CYP,,1996,15
CYP,,1997,15.3
CYP,,1998,15.7
CYP,,1999,16.1
CYP,,2000,16.4
CYP,,2001,16.8
CYP,,2002,17.1
CYP,,2003,17.5
CYP,,2004,17.8
CYP,,2005,18.2
CYP,,2006,18.5
CYP,,2007,18.8
CYP,,2008,19.1
CYP,,2009,19.4
CYP,,2010,19.8
CYP,,2011,20.1
CYP,,2012,20.4
CYP,,2013,20.7
CYP,,2014,21.1
CYP,,2015,21.4
CYP,,2016,21.8
CZE,,1975,13.8
CZE,,1976,14.2
CZE,,1977,14.6
CZE,,1978,15
CZE,,1979,15.5
CZE,,1980,15.9
CZE,,1981,16.3
CZE,,1982,16.7
CZE,,1983,17.1
CZE,,1984,17.4
CZE,,1985,17.6
CZE,,1986,17.9
CZE,,1987,18.1
CZE,,1988,18.4
CZE,,1989,18.6
CZE,,1990,18.8
CZE,,1991,19
CZE,,1992,19.2
CZE,,1993,19.4
CZE,,1994,19.6
CZE,,1995,19.8
CZE,,1996,20
CZE,,1997,20.3
CZE,,1998,20.5
CZE,,1999,20.7
CZE,,2000,21
CZE,,2001,21.2
CZE,,2002,21.5
CZE,,2003,21.7
CZE,,2004,22
CZE,,2005,22.3
CZE,,2006,22.6
CZE,,2007,22.9
CZE,,2008,23.2
CZE,,2009,23.6
CZE,,2010,23.9
CZE,,2011,24.2
CZE,,2012,24.5
CZE,,2013,24.9
CZE,,2014,25.2
CZE,,2015,25.6
CZE,,2016,26
DEU,,1975,9
DEU,,1976,9.2
DEU,,1977,9.4
DEU,,1978,9.6
DEU,,1979,9.8
DEU,,1980,10.1
DEU,,1981,10.3
DEU,,1982,10.6
DEU,,1983,10.8
DEU,,1984,11.1
DEU,,1985,11.3
DEU,,1986,11.6
DEU,,1987,11.9
DEU,,1988,12.2
DEU,,1989,12.5
DEU,,1990,12.8
DEU,,1991,13.2
DEU,,1992,13.5
DEU,,1993,13.8
DEU,,1994,14.2
DEU,,1995,14.5
DEU,,1996,14.9
DEU,,1997,15.2
DEU,,1998,15.6
DEU,,1999,15.9
DEU,,2000,16.3
DEU,,2001,16.6
DEU,,2002,17
DEU,,2003,17.3
DEU,,2004,17.7
DEU,,2005,18
DEU,,2006,18.4
DEU,,2007,18.8
DEU,,2008,19.2
DEU,,2009,19.5
DEU,,2010,19.9
DEU,,2011,20.3
DEU,,2012,20.7
DEU,,2013,21.1
DEU,,2014,21.5
DEU,,2015,21.9
DEU,,2016,22.3
DNK,,1975,7.2
DNK,,1976,7.4
DNK,,1977,7.6
DNK,,1978,7.9
DNK,,1979,8.1
DNK,,1980,8.4
DNK,,1981,8.6
DNK,,1982,8.9
DNK,,1983,9.1
DNK,,1984,9.4
DNK,,1985,9.6
DNK,,1986,9.9
DNK,,1987,10.2
DNK,,1988,10.4
DNK,,1989,10.7
DNK,,1990,11
DNK,,1991,11.3
DNK,,1992,11.6
DNK,,1993,11.9
DNK,,1994,12.2
DNK,,1995,12.5
DNK,,1996,12.8
DNK,,1997,13.1
DNK,,1998,13.4
DNK,,1999,13.7
DNK,,2000,14
DNK,,2001,14.4
DNK,,2002,14.7
DNK,,2003,15
DNK,,2004,15.3
DNK,,2005,15.7
DNK,,2006,16
DNK,,2007,16.4
DNK,,2008,16.7
DNK,,2009,17.1
DNK,,2010,17.4
DNK,,2011,17.8
DNK,,2012,18.1
DNK,,2013,18.5
DNK,,2014,18.9
DNK,,2015,19.3
DNK,,2016,19.7
ESP,,1975,9.7
ESP,,1976,10.1
ESP,,1977,10.4
ESP,,1978,10.8
ESP,,1979,11.1
ESP,,1980,11.5
ESP,,1981,11.8
ESP,,1982,12.2
ESP,,1983,12.5
ESP,,1984,12.9
ESP,,1985,13.2
ESP,,1986,13.5
ESP,,1987,13.9
ESP,,1988,14.2
ESP,,1989,14.6
ESP,,1990,14.9
ESP,,1991,15.3
ESP,,1992,15.6
ESP,,1993,15.9
ESP,,1994,16.3
ESP,,1995,16.6
ESP,,1996,17
ESP,,1997,17.3
ESP,,1998,17.6
ESP,,1999,18
ESP,,2000,18.3
ESP,,2001,18.6
ESP,,2002,19
ESP,,2003,19.3
ESP,,2004,19.7
ESP,,2005,20
ESP,,2006,20.3
ESP,,2007,20.7
ESP,,2008,21
ESP,,2009,21.3
ESP,,2010,21.7
ESP,,2011,22
ESP,,2012,22.4
ESP,,2013,22.7
ESP,,2014,23.1
ESP,,2015,23.4
ESP,,2016,23.8
EST,,1975,12.7
EST,,1976,12.9
EST,,1977,13.1
EST,,1978,13.4
EST,,1979,13.6
EST,,1980,13.8
EST,,1981,14
EST,,1982,14.2
EST,,1983,14.4
EST,,1984,14.6
EST,,1985,14.8
EST,,1986,15
EST,,1987,15.2
EST,,1988,15.4
EST,,1989,15.5
EST,,1990,15.7
EST,,1991,15.9
EST,,1992,16.1
EST,,1993,16.2
EST,,1994,16.4
EST,,1995,16.5
EST,,1996,16.7
EST,,1997,16.9
EST,,1998,17
EST,,1999,17.2
EST,,2000,17.4
EST,,2001,17.6
EST,,2002,17.8
EST,,2003,18
EST,,2004,18.2
EST,,2005,18.4
EST,,2006,18.6
EST,,2007,18.9
EST,,2008,19.1
EST,,2009,19.4
EST,,2010,19.6
EST,,2011,19.9
EST,,2012,20.1
EST,,2013,20.4
EST,,2014,20.7
EST,,2015,20.9
EST,,2016,21.2
,EU_AFTER_MAY2004,1975,10.55177696
,EU_AFTER_MAY2004,1976,10.82191944
,EU_AFTER_MAY2004,1977,11.15207855
,EU_AFTER_MAY2004,1978,11.45593765
,EU_AFTER_MAY2004,1979,11.78960049
,EU_AFTER_MAY2004,1980,12.10586898
,EU_AFTER_MAY2004,1981,12.43567444
,EU_AFTER_MAY2004,1982,12.71445032
,EU_AFTER_MAY2004,1983,13.02686921
,EU_AFTER_MAY2004,1984,13.36556703
,EU_AFTER_MAY2004,1985,13.65606674
,EU_AFTER_MAY2004,1986,13.95785307
,EU_AFTER_MAY2004,1987,14.23313123
,EU_AFTER_MAY2004,1988,14.54299475
,EU_AFTER_MAY2004,1989,14.82808271
,EU_AFTER_MAY2004,1990,15.13472744
,EU_AFTER_MAY2004,1991,15.40530409
,EU_AFTER_MAY2004,1992,15.6882754
,EU_AFTER_MAY2004,1993,15.99153006
,EU_AFTER_MAY2004,1994,16.24616184
,EU_AFTER_MAY2004,1995,16.51997408
,EU_AFTER_MAY2004,1996,16.7695298
,EU_AFTER_MAY2004,1997,17.04708689
,EU_AFTER_MAY2004,1998,17.33507487
,EU_AFTER_MAY2004,1999,17.57793248
,EU_AFTER_MAY2004,2000,17.87920036
,EU_AFTER_MAY2004,2001,18.16758971
,EU_AFTER_MAY2004,2002,18.47457127
,EU_AFTER_MAY2004,2003,18.76178755
,EU_AFTER_MAY2004,2004,19.13068445
,EU_AFTER_MAY2004,2005,19.44987281
,EU_AFTER_MAY2004,2006,19.78602421
,EU_AFTER_MAY2004,2007,20.17340798
,EU_AFTER_MAY2004,2008,20.51769429
,EU_AFTER_MAY2004,2009,20.91015605
,EU_AFTER_MAY2004,2010,21.25240097
,EU_AFTER_MAY2004,2011,21.63988336
,EU_AFTER_MAY2004,2012,22.01090383
,EU_AFTER_MAY2004,2013,22.39831202
,EU_AFTER_MAY2004,2014,22.83384109
,EU_AFTER_MAY2004,2015,23.2532107
,EU_AFTER_MAY2004,2016,23.66724998
,EU_BEFORE_MAY2004,1975,8.69428854
,EU_BEFORE_MAY2004,1976,8.93438952
,EU_BEFORE_MAY2004,1977,9.17729526
,EU_BEFORE_MAY2004,1978,9.4072983
,EU_BEFORE_MAY2004,1979,9.66048148
,EU_BEFORE_MAY2004,1980,9.94992019
,EU_BEFORE_MAY2004,1981,10.19648883
,EU_BEFORE_MAY2004,1982,10.48712988
,EU_BEFORE_MAY2004,1983,10.73188923
,EU_BEFORE_MAY2004,1984,11.03503743
,EU_BEFORE_MAY2004,1985,11.29275871
,EU_BEFORE_MAY2004,1986,11.59121042
,EU_BEFORE_MAY2004,1987,11.88240934
,EU_BEFORE_MAY2004,1988,12.18113667
,EU_BEFORE_MAY2004,1989,12.50104681
,EU_BEFORE_MAY2004,1990,12.79761617
,EU_BEFORE_MAY2004,1991,13.15406793
,EU_BEFORE_MAY2004,1992,13.47886045
,EU_BEFORE_MAY2004,1993,13.78644164
,EU_BEFORE_MAY2004,1994,14.16286645
,EU_BEFORE_MAY2004,1995,14.50879098
,EU_BEFORE_MAY2004,1996,14.88469228
,EU_BEFORE_MAY2004,1997,15.22594924
,EU_BEFORE_MAY2004,1998,15.60070807
,EU_BEFORE_MAY2004,1999,15.97575258
,EU_BEFORE_MAY2004,2000,16.34679593
,EU_BEFORE_MAY2004,2001,16.72799071
,EU_BEFORE_MAY2004,2002,17.11509745
,EU_BEFORE_MAY2004,2003,17.49448181
,EU_BEFORE_MAY2004,2004,17.88022584
,EU_BEFORE_MAY2004,2005,18.27370385
,EU_BEFORE_MAY2004,2006,18.65921865
,EU_BEFORE_MAY2004,2007,19.08387102
,EU_BEFORE_MAY2004,2008,19.47537051
,EU_BEFORE_MAY2004,2009,19.85011282
,EU_BEFORE_MAY2004,2010,20.24812011
,EU_BEFORE_MAY2004,2011,20.65343196
,EU_BEFORE_MAY2004,2012,21.09108738
,EU_BEFORE_MAY2004,2013,21.48576679
,EU_BEFORE_MAY2004,2014,21.90621364
,EU_BEFORE_MAY2004,2015,22.31824727
,EU_BEFORE_MAY2004,2016,22.74470981
,EU_MEMBERS,1975,9.12073539
,EU_MEMBERS,1976,9.36817537
,EU_MEMBERS,1977,9.6325615
,EU_MEMBERS,1978,9.88078508
,EU_MEMBERS,1979,10.1542141
,EU_MEMBERS,1980,10.4495433
,EU_MEMBERS,1981,10.71639272
,EU_MEMBERS,1982,11.0061904
,EU_MEMBERS,1983,11.26812968
,EU_MEMBERS,1984,11.58096433
,EU_MEMBERS,1985,11.84776999
,EU_MEMBERS,1986,12.14793898
,EU_MEMBERS,1987,12.43624849
,EU_MEMBERS,1988,12.737934
,EU_MEMBERS,1989,13.04906063
,EU_MEMBERS,1990,13.34602873
,EU_MEMBERS,1991,13.68112992
,EU_MEMBERS,1992,13.99234675
,EU_MEMBERS,1993,14.29695615
,EU_MEMBERS,1994,14.64393425
,EU_MEMBERS,1995,14.97180914
,EU_MEMBERS,1996,15.31638373
,EU_MEMBERS,1997,15.64200601
,EU_MEMBERS,1998,15.9956534
,EU_MEMBERS,1999,16.33979159
,EU_MEMBERS,2000,16.69226527
,EU_MEMBERS,2001,17.05067531
,EU_MEMBERS,2002,17.4168302
,EU_MEMBERS,2003,17.77398097
,EU_MEMBERS,2004,18.15430321
,EU_MEMBERS,2005,18.53036469
,EU_MEMBERS,2006,18.90340344
,EU_MEMBERS,2007,19.31872386
,EU_MEMBERS,2008,19.69905964
,EU_MEMBERS,2009,20.07683272
,EU_MEMBERS,2010,20.46187259
,EU_MEMBERS,2011,20.86268277
,EU_MEMBERS,2012,21.28483579
,EU_MEMBERS,2013,21.67920112
,EU_MEMBERS,2014,22.09959216
,EU_MEMBERS,2015,22.51173264
,EU_MEMBERS,2016,22.93482651
FIN,,1975,6.9
FIN,,1976,7.2
FIN,,1977,7.5
FIN,,1978,7.8
FIN,,1979,8.2
FIN,,1980,8.5
FIN,,1981,8.8
FIN,,1982,9.2
FIN,,1983,9.6
FIN,,1984,9.9
FIN,,1985,10.3
FIN,,1986,10.7
FIN,,1987,11.1
FIN,,1988,11.5
FIN,,1989,12
FIN,,1990,12.4
FIN,,1991,12.8
FIN,,1992,13.2
FIN,,1993,13.6
FIN,,1994,14
FIN,,1995,14.4
FIN,,1996,14.8
FIN,,1997,15.2
FIN,,1998,15.6
FIN,,1999,16
FIN,,2000,16.4
FIN,,2001,16.7
FIN,,2002,17.1
FIN,,2003,17.5
FIN,,2004,17.8
FIN,,2005,18.2
FIN,,2006,18.5
FIN,,2007,18.9
FIN,,2008,19.3
FIN,,2009,19.6
FIN,,2010,20
FIN,,2011,20.3
FIN,,2012,20.7
FIN,,2013,21.1
FIN,,2014,21.4
FIN,,2015,21.8
FIN,,2016,22.2
FRA,,1975,8.8
FRA,,1976,9.1
FRA,,1977,9.3
FRA,,1978,9.5
FRA,,1979,9.8
FRA,,1980,10
FRA,,1981,10.3
FRA,,1982,10.5
FRA,,1983,10.7
FRA,,1984,11
FRA,,1985,11.2
FRA,,1986,11.5
FRA,,1987,11.8
FRA,,1988,12
FRA,,1989,12.3
FRA,,1990,12.6
FRA,,1991,12.9
FRA,,1992,13.2
FRA,,1993,13.5
